,mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1228,0,0,1,32,4325,36.0,12,5000.0,89678.5,0.5,212,Lima,0,3
1229,0,0,1,54,13364,10.0,12,6500.0,2284.64,212.86,205,Lima,0,3
1230,0,0,1,26,4233,16.0,12,4199.09,5213.47,666.31,189,Lima,0,3
1231,0,0,2,55,8953,80.0,12,15000.0,6865.7,5478.65,211,Lima,0,3
1232,0,0,2,41,3899,96.0,12,9311.29,36912.8,0.0,217,Lima,0,3
1233,0,0,0,29,4904,31.0,12,4595.7,2000.0,223.01,220,Lima,0,3
1234,0,0,2,30,4660,1.0,12,2500.0,1228.0,0.0,219,Moquegua,0,3
1235,0,1,2,57,9347,119.0,12,3500.0,35200.0,23650.21,218,Lima,0,3
1236,0,0,1,50,3809,44.0,12,11087.0,116986.08,0.0,205,Lima,0,3
1237,0,0,1,47,6456,87.0,12,13500.0,22501.1,14548.74,198,Lima,0,3
1238,0,0,1,29,5605,75.0,12,3000.0,34890.0,17001.35,200,Arequipa,0,3
1239,0,0,2,52,4035,48.0,12,2330.65,13840.0,910.07,216,Junin,0,2
1240,0,0,1,55,16744,98.0,12,3200.0,2412.48,0.0,230,Arequipa,0,2
1241,0,2,2,34,7278,50.0,12,12000.0,10551.0,10811.26,209,Lima,0,3
1242,0,0,1,48,4629,63.0,12,1000.0,73588.8,17287.34,195,Lima,0,3
1243,0,0,2,35,5026,57.0,12,11000.0,121543.4,719.37,240,Lima,1,3
1244,0,1,1,53,12300,3.0,12,815.33,14531.0,1489.65,212,Lima,0,3
1245,0,0,2,58,7370,104.0,12,21000.0,75888.0,0.0,238,Lima,0,3
1246,0,0,1,40,5801,14.0,12,1295.35,300.0,11987.72,180,Arequipa,0,2
1247,0,1,2,56,6335,117.0,12,13000.0,15000.0,819.07,233,Lima,0,3
1248,0,0,1,27,3413,49.0,12,3500.0,5575.48,231.22,219,Lima,0,3
1249,0,0,2,35,4295,93.0,12,6800.0,82336.44,1166.2,213,Lima,0,2
1250,0,1,2,40,8282,3.0,12,3500.0,121543.40,0.0,221,Cuzco,0,3
1251,0,0,1,33,4205,3.0,12,6000.0,38110.0,0.0,219,Lima,2,3
1252,0,0,1,36,4205,104.0,12,3500.0,48287.5,1313.57,214,Lima,0,3
1253,0,0,2,38,4325,78.0,12,28400.0,121543.4,28954.03,221,Lima,0,3
1254,0,0,2,39,3503,42.0,12,6275.0,71700.0,3510.59,216,Lima,0,3
1255,0,0,2,52,7735,3.0,12,15000.0,19540.0,0.0,238,Lima,2,3
1256,0,0,1,45,7917,95.0,12,4200.0,7760.3,4122.72,200,Lima,0,3
1257,0,0,1,48,13030,61.0,12,2858.0,1464.88,255.99,198,Lima,0,3
1258,0,2,1,45,11459,49.0,12,6529.52,5700.0,3200.0,197,Junin,0,2
1259,0,0,1,49,8466,58.0,12,4600.0,1179.74,1120.62,205,Lima,2,3
1260,0,0,2,61,11569,80.0,12,30000.0,5721.39,1777.08,207,Lima,0,3
1261,0,1,2,43,12453,85.0,12,8990.0,53980.62,0.0,238,Lima,0,3
1262,0,1,1,31,3474,59.0,12,8778.25,12000.0,10531.09,192,Arequipa,0,2
1263,0,0,2,48,13640,107.0,12,4224.0,30322.36,0.0,219,Lima,1,3
1264,0,0,1,45,7916,3.0,12,1800.0,22540.0,0.0,193,Lima,0,3
1265,0,0,2,41,5240,74.0,12,5600.0,18700.0,57094.38,216,Arequipa,0,2
1266,0,0,1,28,5725,75.0,12,2000.0,26800.0,1454.62,196,Lima,0,3
1267,0,0,1,35,4478,17.0,12,6300.0,31911.2,0.0,202,Lima,1,3
1268,0,0,1,29,4904,3.0,12,5500.0,32762.78,0.0,195,Lima,0,3
1269,0,0,1,39,4448,3.0,12,3100.0,24832.85,0.0,197,Lima,0,3
1270,0,0,2,54,9562,104.0,12,13000.0,58300.0,47241.91,245,Lima,1,3
1271,0,0,2,27,5148,69.0,12,4600.0,121543.40,2293.3,201,Junin,0,3
1272,0,0,2,35,3413,71.0,10,5200.0,6400.0,141.19,196,Arequipa,0,2
1273,0,0,2,28,4598,13.0,12,6500.0,8000.0,838.7,208,Lima,0,3
1274,0,0,1,49,4264,55.0,12,3400.0,32250.0,0.0,198,Arequipa,1,3
1275,0,0,2,56,4478,3.0,12,5600.0,121543.40,0.0,230,Arequipa,0,2
1276,0,0,2,36,6762,46.0,12,3539.42,28990.0,0.0,240,Lima,0,3
1277,0,0,1,29,4233,3.0,12,6501.68,21640.0,0.0,212,Lima,0,3
1278,0,0,2,56,14675,9.0,12,4000.0,8155.0,8017.72,228,Ica,0,2
1279,0,0,2,47,4629,95.0,12,30000.0,4997.25,1899.38,224,Lima,0,3
1280,0,0,1,37,6365,89.0,12,7000.0,3814.01,1823.53,202,Lima,0,3
1281,0,0,2,46,10839,100.0,12,3000.0,22788.4,10665.67,219,Lima,3,3
1282,0,0,1,40,7096,101.0,12,7500.0,49159.37,1120.6,205,Lima,2,3
1283,0,0,1,39,7127,95.0,12,8076.0,7500.0,1877.93,202,Lambayeque,0,3
1284,0,0,2,62,7917,3.0,12,3500.0,21328.8,0.0,250,Lima,1,3
1285,0,0,2,43,5909,21.0,12,4500.0,121543.40,0.0,214,Arequipa,1,2
1286,0,0,1,37,9562,105.0,12,3450.0,17844.0,362.31,202,Callao,0,3
1287,0,0,2,51,12026,103.0,12,5000.0,16912.54,7526.15,229,Callao,0,3
1288,0,0,2,43,8708,60.0,12,8200.0,15400.0,6662.64,204,Lima,0,3
1289,0,0,2,47,6456,30.0,12,3500.0,121543.40,8220.11,224,Lima,0,3
1290,0,0,2,49,13030,95.0,12,19708.0,34385.13,1561.19,219,Lima,1,3
1291,0,0,2,30,4598,72.0,12,4500.0,3250.0,0.0,211,Lima,0,2
1292,0,0,1,57,8343,14.0,12,8000.0,1521.91,16840.14,219,Lima,0,3
1293,0,0,2,44,7520,3.0,12,2485.21,3740.0,6428.57,219,Lima,4,3
1294,0,0,2,53,4995,118.0,7,6370.0,60730.0,243.22,224,Lima,1,3
1295,0,0,1,55,13030,88.0,12,2700.0,7029.6,2292.82,238,Lima,0,3
1296,0,0,2,38,6821,78.0,12,12000.0,121543.4,1734.56,196,Lima,0,3
1297,0,0,1,42,8404,102.0,12,4950.0,26361.4,832.68,205,Lima,0,3
1298,0,0,2,43,8831,33.0,12,4500.0,3164.98,87.0,217,Tacna,0,3
1299,0,0,1,61,7186,46.0,12,10000.0,56860.0,3305.77,219,Lambayeque,0,3
1300,0,0,1,37,6609,47.0,12,4387.0,78821.77,6526.65,195,Lima,1,3
1301,0,48,1,43,12545,105.0,12,4700.0,5471.89,19672.82,212,Lima,4,3
1302,0,0,2,28,3991,22.0,12,5189.01,10000.0,2456.53,212,Lima,0,3
1303,0,0,2,45,6640,97.0,12,5000.0,10500.0,0.0,243,Lima,1,3
1304,0,2,1,39,7096,46.0,12,1300.0,500.0,2340.74,171,Cuzco,0,3
1305,0,0,2,51,7035,62.0,12,2600.0,1228.0,1614.23,216,Arequipa,1,2
1306,0,0,2,29,4629,17.0,12,4900.0,16803.0,914.9,238,La Libertad,0,3
1307,0,0,1,52,15679,39.0,12,4000.0,3027.78,0.0,216,Lima,0,2
1308,0,0,1,28,3991,21.0,12,3500.0,6000.0,311.59,219,Lima,0,3
1309,0,0,1,41,10261,110.0,12,8592.32,42818.53,0.0,205,Lima,1,3
1310,0,0,2,53,12392,103.0,10,24000.0,121543.4,26353.98,224,Lima,0,3
1311,0,0,2,36,5878,3.0,12,4400.0,4446.24,0.0,221,Lima,0,3
1312,0,0,1,33,5270,48.0,12,7000.0,39544.33,0.0,200,Lima,1,3
1313,0,0,1,40,3352,118.0,4,28055.0,106308.92,21.33,212,Lima,0,3
1314,0,0,1,29,7308,44.0,11,5000.0,121543.40,0.0,175,Tacna,0,3
1315,0,0,1,28,4570,3.0,12,3207.9,3621.15,7639.2,214,Lima,0,3
1316,0,0,1,44,8404,104.0,12,5300.0,38163.42,30523.82,224,Lima,1,3
1317,0,0,2,47,4205,18.0,12,4200.0,3419.0,38913.17,180,Arequipa,0,3
1318,0,0,1,41,6962,34.0,12,15000.0,50342.76,0.0,205,Lima,0,3
1319,0,0,2,58,10992,1.0,12,3500.0,12995.0,0.0,257,Arequipa,1,3
1320,0,0,2,47,8374,112.0,12,5600.0,40481.2,48628.55,224,Lima,0,3
1321,0,0,1,37,6974,85.0,12,3600.0,16198.0,8052.71,202,Ancash,0,3
1322,0,38,2,65,4083,93.0,12,6600.0,121543.40,0.0,238,Lima,4,3
1323,0,0,1,57,4386,88.0,12,4878.11,134.65,0.0,219,Lima,0,3
1324,0,0,2,42,8557,108.0,12,30000.0,111661.0,28818.74,204,Arequipa,3,3
1325,0,0,1,34,3718,48.0,12,15663.95,25000.0,64.13,202,Lima,1,3
1326,0,0,2,35,7247,97.0,12,11000.0,112487.25,14963.44,221,Lima,0,3
1327,0,0,0,36,6456,42.0,12,30000.0,109400.0,57094.38,187,Lima,0,3
1328,0,0,1,29,4995,54.0,12,2100.0,20300.0,1166.44,228,Lima,0,3
1329,0,1,1,34,5909,60.0,12,10500.0,55365.09,779.09,202,Lima,1,3
1330,0,0,1,37,8192,60.0,12,1500.0,8173.41,7468.0,180,Lima,1,3
1331,0,0,2,52,6456,111.0,12,22900.0,19000.0,1275.84,236,Lima,0,3
1332,0,0,1,38,5694,105.0,12,5000.0,22300.0,414.85,202,Lima,0,3
1333,0,0,1,44,5878,79.0,12,5000.0,40470.0,5016.05,198,Lima,1,3
1334,0,0,2,48,7431,50.0,12,5546.0,6165.0,0.0,224,Huanuco,1,3
1335,0,0,2,38,7673,3.0,12,4385.0,8670.0,56227.48,221,Arequipa,0,3
1336,0,0,1,37,5513,3.0,12,4451.14,13900.0,0.0,195,Lima,0,3
1337,0,0,2,62,6365,42.0,12,10000.0,825.17,0.0,237,Lima,0,3
1338,0,0,1,67,4021,96.0,12,10300.0,62500.0,1591.97,219,Lima,0,3
1339,0,0,1,34,4782,28.0,12,8500.0,26078.96,11610.39,197,Lima,0,3
1340,0,0,1,40,6456,66.0,12,19800.0,13744.48,1671.42,205,Lima,0,3
1341,0,0,2,44,7155,70.0,12,3350.0,38250.0,0.0,235,Ancash,1,2
1342,0,0,2,53,8009,70.0,12,2500.0,3000.0,0.0,217,Lima,0,3
1343,0,0,2,30,5939,57.0,12,3500.0,42960.0,189.52,238,Arequipa,0,3
1344,0,0,1,35,7217,73.0,12,5550.0,58953.56,0.0,202,Lima,0,3
1345,0,0,1,61,6852,38.0,12,15000.0,123.13,0.0,219,Lima,1,3
1346,0,0,1,36,5909,84.0,12,11300.0,5345.69,3173.02,216,Lima,0,3
1347,0,0,1,51,8162,92.0,12,10000.0,4124.92,3395.95,205,Lima,0,3
1348,0,0,2,39,9774,86.0,12,11000.0,16810.14,2392.26,221,Lima,0,3
1349,0,0,2,44,9743,85.0,12,5000.0,1948.47,2143.65,208,Arequipa,0,3
1350,0,0,2,49,5909,106.0,12,20000.0,42992.0,57094.38,217,Lima,0,3
1351,0,0,2,38,10199,3.0,12,5442.5,121543.40,0.0,206,Pasco,1,2
1352,0,0,2,54,13183,3.0,12,4500.0,30217.6,0.0,224,Lima,0,3
1353,0,30,1,48,9347,32.0,12,2820.0,2000.0,0.0,185,Lima,1,3
1354,0,2,2,47,7917,83.0,12,3229.2,32266.0,0.0,217,Lima,0,3
1355,0,0,1,35,3595,55.0,12,6500.0,22580.0,17650.78,202,Arequipa,0,3
1356,0,0,1,43,5970,101.0,12,6000.0,38300.0,2884.61,205,Lima,0,3
1357,0,0,1,56,7155,58.0,12,3000.0,121543.40,371.77,219,Lambayeque,0,3
1358,0,0,2,44,10839,106.0,12,14900.0,76550.0,5268.28,204,Lima,0,3
1359,0,0,1,41,8404,111.0,12,8509.0,83235.05,982.88,217,Lima,0,3
1360,0,0,2,34,4690,97.0,12,10000.0,44500.0,3236.83,228,Apurimac,0,3
1361,0,0,2,39,9012,87.0,12,7180.0,0.02,363.25,224,Lima,0,3
1362,0,0,1,58,5878,24.0,12,1700.0,4400.0,614.04,202,Lima,1,3
1363,0,0,2,43,11934,95.0,12,16500.0,8045.92,2746.02,224,Lima,0,3
1364,0,0,1,43,11569,3.0,12,1500.0,3400.0,0.0,201,Lima,0,2
1365,0,0,1,34,5725,99.0,12,6500.0,31940.0,46.35,202,Lima,0,3
1366,0,1,1,53,12392,100.0,12,7500.0,48944.0,9688.75,219,Lima,0,3
1367,0,0,2,36,8282,84.0,12,30000.0,8296.58,1869.12,230,Lima,0,3
1368,0,8,1,31,6304,61.0,12,3900.0,1809.5,1567.11,193,Lima,2,3
1369,0,0,2,51,4478,106.0,12,10050.0,95944.0,6850.06,224,Lima,0,3
1370,0,0,1,29,5452,25.0,12,5500.0,11400.0,450.97,195,Lima,0,3
1371,0,0,2,34,5725,118.0,12,3500.0,16119.0,8754.07,214,Lima,0,3
1372,0,0,1,65,4721,17.0,12,11600.0,121543.4,30407.65,214,Lima,1,3
1373,0,0,1,40,5605,99.0,12,7800.0,47770.44,1334.22,185,Lima,0,3
1374,0,0,2,42,8070,87.0,12,14535.5,10611.4,0.0,197,Lima,0,3
1375,0,0,2,53,13364,110.0,12,30000.0,121543.4,5721.82,219,Lima,1,3
1376,0,0,2,55,9562,92.0,12,6292.0,196.51,255.31,231,Lima,0,3
1377,0,0,1,34,5847,86.0,12,2934.55,63300.0,0.0,197,Lima,0,3
1378,0,0,2,40,10473,78.0,12,4000.0,3800.0,0.0,242,Lima,0,2
1379,0,0,1,41,6090,124.0,12,7350.0,29950.0,8561.55,205,Lima,0,3
1380,0,0,2,48,13030,96.0,12,23000.0,68807.31,15381.45,204,Lima,0,3
1381,0,3,2,46,6456,39.0,12,2100.0,2136.45,0.0,238,Lima,0,3
1382,0,0,1,58,4386,118.0,12,6000.0,49338.4,0.0,219,Lima,0,3
1383,0,21,1,31,6456,12.0,12,2100.0,13440.0,1075.25,173,Lima,0,3
1384,0,0,1,35,7217,82.0,12,8112.0,47100.0,57094.38,216,Lima,0,3
1385,0,1,2,50,11965,117.0,12,8069.34,27135.0,3710.46,196,Piura,0,3
1386,0,0,1,41,7886,88.0,12,3400.0,3735.94,2142.88,205,Arequipa,0,3
1387,0,0,1,30,5725,84.0,12,8000.0,5815.01,408.05,200,Lima,1,3
1388,0,0,1,56,7774,18.0,12,3886.37,2600.0,0.0,219,Lima,0,3
1389,0,0,1,42,8313,82.0,12,12400.0,3546.77,0.0,218,Lima,2,3
1390,0,0,2,47,11875,111.0,12,7670.0,8200.0,3771.69,217,Lima,1,3
1391,0,0,2,46,8861,115.0,12,12000.0,100633.5,7700.99,224,Lima,1,3
1392,0,0,1,39,7520,101.0,12,6800.0,32967.4,126.93,202,Arequipa,0,3
1393,0,0,1,33,5452,14.0,12,10500.0,4230.66,2218.86,180,Lima,0,3
1394,0,0,1,40,6134,69.0,12,6000.0,18600.0,2529.54,205,Lima,0,3
1395,0,0,1,52,6456,15.0,12,2100.0,121543.40,169.13,219,Lima,0,3
1396,0,0,2,54,4813,92.0,12,20950.0,8691.98,9907.02,238,Lima,0,3
1397,0,4,2,37,7370,115.0,12,5250.0,83156.5,57094.38,249,Lima,0,3
1398,0,0,1,30,6182,59.0,12,9600.0,46836.0,517.62,167,Lima,0,3
1399,0,0,1,36,5056,95.0,12,30000.0,2946.17,1896.79,202,Lima,0,3
1400,0,1,2,37,7886,118.0,12,17000.0,121543.4,33342.91,214,Lima,0,3
1401,0,0,1,33,6517,77.0,12,3600.0,121543.40,4147.15,200,Junin,0,3
1402,0,0,1,60,12849,121.0,12,2100.0,30100.0,1048.59,199,Lima,0,3
1403,0,0,1,35,6090,41.0,12,8570.0,30800.0,528.53,195,Lima,0,3
1404,0,0,1,35,4417,51.0,12,5500.0,5900.0,44722.94,192,Cajamarca,0,0
1405,0,0,1,46,4264,10.0,12,6000.0,6350.0,0.0,205,Arequipa,0,3
1406,0,0,1,33,7948,102.0,12,6500.0,46919.49,26.04,212,Lima,0,3
1407,0,0,1,50,14006,23.0,12,3160.0,1265.11,821.72,178,Arequipa,1,3
1408,0,0,1,56,13640,77.0,12,3500.0,18371.0,0.0,212,Arequipa,0,3
1409,0,0,2,42,4264,117.0,12,17000.0,121543.4,2941.05,219,Lima,0,3
1410,0,0,1,44,9287,113.0,12,5889.0,55409.59,1456.87,224,Lima,0,3
1411,0,0,1,56,15952,72.0,12,11000.0,114584.07,2590.72,199,Lima,0,3
1412,0,0,2,42,12026,97.0,12,9000.0,18303.56,138.57,233,Cuzco,0,3
1413,0,1,1,38,6456,87.0,12,13500.0,5435.76,0.0,175,Lima,1,3
1414,0,0,2,52,14196,53.0,12,19883.95,45318.75,0.0,224,Lima,0,3
1415,0,0,2,40,10139,92.0,12,13000.0,3754.73,0.0,224,Lima,0,3
1416,0,0,1,36,7185,3.0,12,8092.44,6000.0,0.0,216,Lima,0,3
1417,0,0,1,45,5421,53.0,12,6500.0,30080.0,387.1,199,Arequipa,0,3
1418,0,0,2,36,4295,38.0,12,6500.0,121543.40,0.0,221,Lima,0,3
1419,0,0,2,42,4386,115.0,8,2555.0,30749.13,57094.38,252,Ancash,0,3
1420,0,0,2,43,11934,99.0,12,16500.0,63600.54,3018.12,224,Lima,0,3
1421,0,0,2,58,13613,96.0,12,3143.45,53816.2,0.0,257,Arequipa,0,3
1422,0,0,1,47,6181,46.0,12,1045.62,21065.0,242.74,200,Lima,0,3
1423,0,0,1,33,6456,72.0,12,3000.0,16840.0,0.0,212,Lima,1,3
1424,0,1,1,65,13461,114.0,12,30000.0,76992.32,0.0,228,Lima,0,3
1425,0,25,2,43,3809,29.0,12,2835.39,23470.0,0.0,238,Arequipa,1,3
1426,0,0,2,42,4751,121.0,12,23000.0,121543.4,57094.38,238,Lima,1,3
1427,0,0,0,49,8739,66.0,12,6531.87,75643.4,67.12,203,Lima,0,2
1428,0,0,2,35,6365,86.0,12,14500.0,60945.0,0.0,221,Arequipa,1,3
1429,0,0,1,30,5939,43.0,12,5000.0,16281.32,1019.65,200,Lima,0,3
1430,0,0,2,59,4935,81.0,12,1240.0,14830.14,6728.87,226,Lima,0,3
1431,0,0,1,37,4935,27.0,12,6200.0,2691.49,2680.12,221,Lima,0,3
1432,0,0,2,63,16378,108.0,12,11961.0,38420.19,0.0,238,Arequipa,0,3
1433,0,0,2,46,13364,121.0,12,3000.0,73540.0,16685.31,233,Lima,0,3
1434,0,1,2,54,14644,108.0,12,29000.0,90600.0,39999.88,233,Lima,0,3
1435,0,0,1,63,9257,90.0,12,10000.0,121543.40,598.17,219,Ica,0,3
1436,0,0,0,40,6090,3.0,12,2100.0,7224.36,0.0,204,Lima,1,3
1437,0,0,1,56,3868,12.0,12,30000.0,30750.0,0.0,192,Lima,0,3
1438,0,0,2,51,6456,88.0,12,10500.0,6670.34,2258.68,238,Lima,0,3
1439,0,0,1,33,6090,85.0,12,2100.0,34600.0,5079.7,205,Lima,0,3
1440,0,2,1,54,5666,3.0,12,25000.0,121543.40,0.0,209,Lima,0,0
1441,0,0,2,55,9743,91.0,12,5375.0,9412.99,4747.78,218,Lima,0,3
1442,0,0,1,37,7857,86.0,12,6600.0,11623.41,9058.58,235,Lima,1,3
1443,0,0,2,47,12910,86.0,12,5250.0,121543.40,57094.38,233,Lima,0,3
1444,0,0,2,53,8953,75.0,12,2930.0,16335.65,0.0,213,Lima,0,0
1445,0,5,1,38,6762,3.0,12,24000.0,21564.79,0.0,206,Callao,0,2
1446,0,0,2,48,9957,79.0,12,23663.0,8993.96,2227.5,187,Arequipa,1,3
1447,0,0,2,38,6090,42.0,12,30000.0,41946.47,1045.45,214,Lambayeque,0,3
1448,0,0,1,28,4083,57.0,12,6690.0,74000.0,1181.81,193,Lima,1,3
1449,0,0,2,50,6121,79.0,12,30000.0,20000.0,6234.3,224,Lima,0,3
1450,0,0,1,37,8678,88.0,12,6000.0,121543.40,1625.05,202,Arequipa,0,3
1451,0,0,1,45,6456,34.0,12,6600.0,383.05,395.11,190,Tacna,0,3
1452,0,0,1,47,7551,106.0,12,9000.0,36240.0,0.0,205,Lima,1,3
1453,0,0,2,30,7917,89.0,12,10500.0,2075.4,1512.31,238,Lima,0,3
1454,0,0,1,28,4083,61.0,12,5100.0,121543.4,57094.38,200,Lima,1,3
1455,0,0,1,60,8496,85.0,12,10617.0,59176.0,0.0,231,Lima,3,3
1456,0,0,2,56,9712,114.0,12,26348.0,121543.4,2147.07,266,Lima,0,3
1457,0,0,2,58,3474,3.0,12,15046.0,121543.40,404.86,238,Ancash,1,3
1458,0,0,2,35,8101,24.0,12,5637.0,15679.32,876.22,235,Lima,2,3
1459,0,0,1,29,5179,49.0,12,8500.0,10540.0,1474.03,200,Lima,0,3
1460,0,1,2,46,10108,90.0,12,30000.0,3729.66,3576.49,196,Lima,0,1
1461,0,0,2,48,12087,56.0,12,4200.0,2420.06,571.65,224,Lima,0,3
1462,0,0,1,28,4813,34.0,12,7359.0,45283.2,522.51,200,Lima,0,3
1463,0,8,2,38,5635,58.0,12,8000.0,121543.40,389.49,221,Lima,0,3
1464,0,0,2,51,4843,106.0,12,9000.0,121543.4,49719.07,197,Lima,1,3
1465,0,0,1,35,3840,71.0,12,6282.0,23064.0,459.6,202,Moquegua,2,3
1466,0,0,2,42,7643,107.0,12,18000.0,121543.4,23385.45,238,Lima,0,3
1467,0,0,1,56,6456,87.0,12,13500.0,71239.3,54443.2,192,Lima,0,3
1468,0,0,2,65,11661,69.0,12,6700.0,38200.0,4406.78,238,Tacna,0,3
1469,0,1,2,37,8647,60.0,12,19500.0,94960.0,7036.34,221,Lima,1,3
1470,0,0,2,54,10383,115.0,12,30000.0,121543.4,42086.76,212,Lima,1,3
1471,0,0,2,56,7857,116.0,12,16400.0,121200.0,1315.63,264,Lima,0,3
1472,0,0,1,45,6670,68.0,11,29180.0,79000.0,21.68,205,Lima,0,3
1473,0,0,2,63,4874,91.0,12,18000.0,21824.9,0.0,218,Lima,0,3
1474,0,0,1,30,5056,11.0,12,5300.0,1547.1,1593.15,200,Lima,0,3
1475,0,0,2,36,6151,39.0,12,19500.0,2551.22,3170.3,220,Lima,0,3
1476,0,0,2,36,6456,98.0,12,21300.0,110375.9,7117.6,221,Lima,0,3
1477,0,0,2,40,8251,87.0,12,30000.0,54636.69,4059.87,224,Lima,0,3
1478,0,0,1,49,6456,95.0,12,27000.0,23236.86,9546.91,219,Lima,0,3
1479,0,0,1,41,6456,18.0,12,23277.0,10686.68,4001.44,205,Lima,0,3
1480,0,7,1,39,6456,3.0,12,15000.0,400.0,0.0,209,Callao,0,3
1481,0,0,2,49,6031,33.0,12,26000.0,2799.69,0.0,222,Lima,0,3
1482,0,0,2,34,6974,121.0,12,15600.0,96900.0,2193.35,232,Lambayeque,0,2
1483,0,0,1,64,6456,87.0,12,30000.0,2842.94,0.0,225,Lima,0,1
1484,0,0,2,48,6456,100.0,12,2100.0,121543.4,3336.91,216,Lima,0,3
1485,0,0,1,59,8831,3.0,12,30000.0,121543.4,0.0,207,Lima,1,3
1486,0,0,2,55,9012,57.0,12,9300.0,47750.0,605.71,238,Lima,0,3
1487,0,0,2,53,4570,106.0,12,30000.0,121543.4,0.0,219,Lima,3,3
1488,0,0,2,59,5847,89.0,12,15467.0,3651.37,57094.38,231,Lima,0,3
1489,0,0,2,45,9865,62.0,12,15350.0,121543.4,15950.91,217,Lima,0,3
1490,0,0,1,29,6090,94.0,12,5250.0,22647.71,8401.63,214,Lima,0,3
1491,0,0,2,54,9012,87.0,12,30000.0,7480.16,1918.67,238,Lima,0,3
1492,0,0,1,32,6000,41.0,12,7500.0,4000.0,0.0,219,Lima,0,3
1493,0,0,1,54,15587,87.0,12,24000.0,5406.83,3096.7,214,Lima,0,3
1494,0,0,1,63,9347,99.0,12,9880.73,32416.61,8643.58,219,Moquegua,0,3
1495,0,0,2,48,5970,124.0,12,23000.0,121543.4,6237.59,224,Lima,0,3
1496,0,0,2,39,7520,121.0,12,12450.0,98160.0,57094.38,240,Moquegua,0,3
1497,0,0,2,59,10473,121.0,12,30000.0,121543.4,14872.09,211,Lima,0,3
1498,0,0,2,65,20580,38.0,12,20000.0,7697.81,2804.8,238,Arequipa,0,3
1499,0,0,2,38,7520,111.0,12,12450.0,39070.0,70.57,240,Moquegua,0,3
1500,1,245,1,43,6456,7.0,12,29422.0,40603.97,13571.59,214,Lima,4,3
1501,1,238,1,40,4629,17.0,0,10000.0,25526.76,25526.76,185,Lima,4,3
1502,1,238,1,40,4629,17.0,0,10000.0,25526.76,25526.76,185,Lima,4,3
1503,1,219,2,39,4904,90.0,7,15000.0,14906.78,0.0,221,Lima,0,3
1504,1,4,1,24,5209,3.0,1,3876.0,769.45,35563.7,186,Lima,2,2
1505,1,219,1,48,8647,94.0,12,2500.0,3983.01,3170.09,217,Lima,2,3
1506,1,24,1,37,3960,7.0,0,2400.0,3585.64,413.14,179,Lima,1,2
1507,1,24,2,40,5026,6.0,0,1065.19,271.97,396.13,187,Loreto,0,3
1508,1,1,1,28,3460,3.0,11,1372.4,1976.78,1400.54,175,Lima,0,2
1509,1,0,2,29,5209,8.0,8,29000.0,1604.22,359.11,216,Lambayeque,3,0
1510,1,0,1,33,4874,7.0,0,2146.0,288.9,245.07,220,Lima,0,2
1511,1,1,1,23,4113,3.0,10,1400.0,1015.78,2101.83,151,Loreto,0,2
1512,1,35,1,44,4356,3.0,12,2000.0,969.03,1531.24,173,Lima,2,3
1513,1,23,1,22,4233,10.0,0,6507.63,7868.77,1862.71,200,Callao,2,3
1514,1,0,1,42,6456,9.0,0,705.25,121543.40,448.1,207,Loreto,4,3
1515,1,0,1,33,4813,15.0,12,2500.0,1284.66,193.41,204,Lima,2,2
1516,1,21,1,29,4660,11.0,0,1450.0,3983.52,0.0,157,Lima,1,2
1517,1,2,1,49,6821,3.0,5,2435.11,5897.65,2893.72,216,Callao,4,2
1518,1,0,1,38,5108,3.0,2,1315.6,1400.0,930.03,150,Ucayali,0,2
1519,1,12,1,25,4088,3.0,3,3000.0,1024.24,45697.52,169,La Libertad,0,3
1520,1,0,2,36,4417,37.0,5,2000.0,13718.28,7192.76,213,Lima,2,2
1521,1,2,1,29,4295,3.0,12,1000.0,2440.89,3158.31,168,Piura,1,2
1522,1,2,1,33,3748,3.0,12,834.91,121543.40,4739.89,177,Lima,0,2
1523,1,20,1,31,3748,3.0,4,733.0,1300.0,2043.4,183,Lima,1,3
1524,1,33,1,29,4598,15.0,12,1000.0,2666.22,429.01,175,Callao,2,2
1525,1,0,2,43,5117,3.0,0,6000.0,325.25,7296.59,154,Lambayeque,0,2
1526,1,19,1,30,4721,3.0,1,2000.0,2587.63,1431.54,168,Lima,0,3
1527,1,0,1,26,5087,10.0,0,1200.0,3325.21,471.81,178,Lambayeque,1,3
1528,1,30,1,25,3229,3.0,12,1956.0,121543.40,2689.26,174,Loreto,0,2
1529,1,0,1,30,3595,3.0,7,15926.0,300.0,26982.92,190,Lima,1,0
1530,1,0,1,33,6456,3.0,0,3000.0,823.75,1473.9,206,Callao,0,2
1531,1,0,1,24,3836,3.0,2,1674.0,2752.52,906.74,161,Piura,1,2
1532,1,0,1,35,8831,3.0,5,4100.0,3004.72,0.0,192,La Libertad,0,0
1533,1,1,2,43,3750,3.0,11,1600.0,121543.40,3436.5,204,Tumbes,0,2
1534,1,0,1,28,4904,15.0,12,11900.0,14685.54,3422.99,185,Lima,1,2
1535,1,0,1,30,4690,3.0,7,15926.0,300.0,26982.92,190,Lima,1,0
1536,1,0,1,23,4021,6.0,12,900.0,4123.67,179.97,175,Lima,2,2
1537,1,1,2,40,4174,3.0,11,1600.0,121543.40,1695.72,197,Loreto,3,2
